kind,aWad,xLo,xHi,yHi,anchor,kappa,x,stableIn,amountIn,gross,xAfter,unspent
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,108312527400281531,23439684269345578123732062935778,1999000000000000000,54156263700140771
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,1,0,500000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,484172800560857260892621726570,474485420608411,484995453543344236,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,161390933520285753630873908855758,15559976615340419,7950335565665990,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,968345601121714521785243453134521,15779765524240212,1000000000000001,484172800560857260892621726567266
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,1,0,500000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,47402542125927,47307989005320776421977154089,501498999996017933,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,15800847375308009,9258688588877680146600092641688,999666666656926786,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,94805084251848025,13891307994739645233826446832843,1999000000000000000,47402542125924018
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,1,0,1777000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,497583176761812268307571284185,5398134365823079,1606296002883704733,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,165861058920604089435857094727638,55914902363466724,8815533855130632,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,995166353523624536615142568365801,56162051244590416,1000000000000001,497583176761812268307571284182906
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,1,0,1777000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,7020256405576,564397209702916212249427689,1777221999987174630,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,2340085468524608,178014446102941209305141699991,1850999999983410669,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,14040512811147617,480931793784637818876889217203,1999000000000000000,7020256405573814
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,1,0,1999000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,498064108555596906126448173403,7232230289754809,1770296797215152814,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,166021369518532302042149391133373,62934095984779892,8849142044380464,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,996128217111193812252896346800207,63182307650164219,1000000000000001,498064108555596906126448173400108
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,1,1,0,1000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,1,3,0,1000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,1,7,0,1000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,1,11,0,1000000000000000,11
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,0,1,0,1000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,0,631823076501642193,211260179734257,2998000000000000,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,0,210607692167214063518,488484186916240,667000000000000000,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1000000000000000,0,1263646153003284381077,498064108555596,1999000000000000000,631823076501642190543
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,1,1,4907854,286428571428555899,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,1,474624424289,2293265363448534595,279176629600900202,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,1,158208141428757,88233558172667703826,7409561541977215,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,1,949248848572513,90260439500234595937,1000000000000001,474624424286261
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,0,1,0,286428571428571428,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,0,541562637001407597,109859903672,288141142857142856,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,0,180520879000469198205,17112055743198,857285714285714288,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,286428571428571428,0,1083125274002815189203,23439684269345,1999000000000000000,541562637001407594606
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,1,1,9999121,499999999999968378,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,1,484172800563,4744854206104692469,484995453543279160,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,1,161390933520292,155599766153404374148,7950335565665430,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,1,968345601121725,157797655242402125504,1000000000000001,484172800560867
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,0,1,0,500000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,0,474025421259240064,47307989130,501499000000000000,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,0,158008473753080020629,9258688588977,999666666666666666,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,500000000000000000,0,948050842518480123745,13891307994739,1999000000000000000,474025421259240061878
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,1,1,124362893,1776999999999606725,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,1,497583176764,53981343658438439404,1606296002883048107,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,1,165861058920611,559149023634667472846,8815533855129910,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,1,995166353523635,561620512445904166200,1000000000000001,497583176761822
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,0,1,0,1777000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,0,70202564055738024,564397242,1777222000000000000,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,0,23400854685246007063,178014446140,1851000000000000000,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1777000000000000000,0,140405128111476042351,480931793784,1999000000000000000,70202564055738021180
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,1,1,171999444,1998999999999456090,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,1,498064108558,72322302897843903735,1770296797214217379,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,1,166021369518539,629340959847799142843,8849142044379759,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,1,996128217111203,631823076501642187371,1000000000000001,498064108555606
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,25054144837504793118641380,100000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,1,0,498580384806401754,1
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,1000000,0,498580384806400024,0
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,1000000000000,0,498580383074784572,0
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,1000000000000000000,1565,496848938979120389,0
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,100000000000000000000,154843,327333567839228007,0
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,1,100000000000000000000000,422008,31865306097213933,99676284426494886762546
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,1,638659241954221,498581490719827726,0
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,1000000,275607106040020803534,1099912607172170593,456269
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,1000000000000,275607106040020803534,1099912607172170593,999999456269
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,1000000000000000000,275607106040020803534,1099912607172170593,999999999999456269
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,100000000000000000000,275607106040020803534,1099912607172170593,99999999999999456269
S,34000000000000000000,31865306097213932,1099912607172170593,24096289941794300,2002090499947173553980875996007816177,22849333026605,498580384806401754,0,100000000000000000000000,275607106040020803534,1099912607172170593,99999999999999999456269
